artista,cancion,album,año,genero,spotify_id,popularidad
GusGus,Fireworks,Lies Are More Flexible,2018,electronic,5V8HQhhvofw31OFMhp4pvw,19
George FitzGerald,Burns - Lane 8 Club Mix,Burns (Lane 8 Remixes),2018,electronic,6aBWNlLMeBjdtypqPOfveJ,29
Dean Blunt,WHITE GRRRL WASTED,Soul On Fire,2018,electronic,3OltqZ2vAgyq27OwpYpNAE,34
Fischerspooner,TopBrazil - Benny Benassi vs. Constantin & MazZz Radio Edit,TopBrazil (Remixes),2018,electronic,2u1kymaKG1hMYaReGh5Uz3,24
Django Django,Marble Skies,Marble Skies,2018,electronic,3xh94P26FltdD35YhSli5W,23
UNDERHER,Strained Are We,Dark Souls EP,2018,electronic,5IQynlcf86jvfQYj2UkYXJ,23
KRANE,Chemical (feat. Ahsha & Lemay) - Hex Cougar Remix,Fallout (The Remixes),2018,electronic,7AvuaxFav1poYmrXquM0LZ,34
Morcheeba,Mezcal Dream,Blaze Away,2018,electronic,1eheWVBndmat72vPO48Qdj,23
Naamane,Hafla - Moroccan Vibe Mix,Hafla,2018,electronic,1iIuQGLD1xoaJouSZWcccx,25
Chaos In The CBD,Drum Therapy,Multiverse,2018,electronic,5ydei2p3KXlTZGUHbvePZg,28
RL Grime,Undo (AWAY Remix),"NOVA (The Remixes, Vol. 1)",2018,electronic,0VK8Rylkie8G4RPGvm4DtF,39
aYia,Water Plant,aYia,2018,electronic,1jkv1Y9tknciARNuS8eVDX,29
Against All Logic,Hopeless,2012 - 2017,2018,electronic,0qAwGOJawUM6ASQLlbUSQp,26
Babasonicos,Partícula,Discutible,2018,electronic,0DiIIEstbNXB8aw8oUAdfr,27
Datsik,Warriors of the Night,Master of Shadows,2018,electronic,5SVWUrkhwUkdSJXa6qdrDg,32
Mike Salta,Hey Moloko,Hey Moloko,2018,electronic,4bbALcoT16UrxPLkVLCRgK,24
Nicolas Godin,Quartier Général,Au service de la France,2018,electronic,5GiQZvOqB4bgS2Zb27OrvB,22
UMEK,Specific Flavour,Hell Archetypes,2018,electronic,0jfWUzCRJkPEG2rFguigw3,22
Landhouse,Back From the Black Forest,Black Forest - Random Collective Records,2018,electronic,2YJ5LBrsDGXza8Gak2KBKQ,22
Tebra,Promena,Krug,2018,electronic,5gNVm3oZIHfnDg7MSYbn38,24
Be Svendsen,Hazy Eyes,Between a Smile and a Tear,2018,electronic,6RSUvwxRa4B6F6UoOOm0ia,21
Kermesse,Nostalgia - Mira & Chris Schwarzwalder Remix,Dub kantine EP,2018,electronic,6wM6yjwIrCWCszultuQppG,22
Sahalé,Magharabì - Miss Babayaga DJ & DJ Josh Blackwell Remix,Magharabì,2018,electronic,0YcuXZQ3wyVKdU3zgbmozA,23
Aphex Twin,MT1 t29r2,Collapse EP,2018,electronic,7C7ugeGrEIN2gKfHLxickK,25
Alì Farahani,L'Atto,L'Atto,2018,electronic,2WYfia2U3xPElmDpk36b9B,25
DJ T.,Istanbul,Istanbul,2018,electronic,6N8BMmR2r03kKQMX9eJIIe,23
David August,D'ANGELO,D'ANGELO,2018,electronic,4ndLKHvhtGXhHt8sYiehbZ,23
Ipek Ipekcioglu,The Way I Do (feat. Petra Nachtmanova & Ceyhun Kaya),The Way I Do (feat. Petra Nachtmanova & Ceyhun Kaya),2018,electronic,5SRxWytu7y0S95bktuqbu4,30
Vladimir Dubyshkin,I Decided to Fly,Cheerful Pessimist,2018,electronic,3fJ4o8volQ7tYUaPqYZPUG,23
Moby,The Ceremony of Innocence,"Everything Was Beautiful, and Nothing Hurt",2018,electronic,0NP80eHZOwsmta2WBW8ZEN,15
KVPV,Alcohol,Alcohol,2018,electronic,3DpeO4MxgyJggDP2cp0GhM,30
Simian Mobile Disco,Defender,Murmurations,2018,electronic,7m0oNdXFP2n9V3fpgHyQ9T,19
Against All Logic,You Are Going to Love Me and Scream,2012 - 2017,2018,electronic,5vgpBRqzkRu2XSsoSDlv9Q,26
EURINGER,Fuck Everything,EURINGER,2018,electronic,410VdpOc20JRbnD2DOogc5,33
Django Django,Surface to Air (feat. Self Esteem),Marble Skies,2018,electronic,0uduY5ftInSBOcZTQR6KnD,25
UMEK,Dica,Dica,2018,electronic,3UbOO2ePU7JMT7vGezlq4N,19
Tebra,Gora,Gora,2018,electronic,7nicgpQpevLf6HwhmnA8h8,24
LOUTA,ENCHASTRE,ENCHASTRE,2018,electronic,2s2clG1RlW4YbJisaQT9aL,24
Harri Agnel,Fade Away - Original Mix,Fade Away,2018,electronic,1Mwvogp2MAdtAWV5aeHpJs,21
Jacob Groening,Namande,Compilation 001,2018,electronic,6gfAb1m634zJ4AaFsxUo1m,23
Silence Groove,Frost Heaves - Original,Sliced Feat. Sevin / Frost Heaves,2018,electronic,7hAN6sfZlXv0szXbedzCHC,25
Hooverphonic,Paranoid Affair,Looking For Stars,2018,electronic,4lPHdMXICqdl6RguxO2jBK,20
Monetochka,Не хочу ничего знать,Не хочу ничего знать,2018,electronic,3Pecm6fHkalT527kNKTzIc,32
Arutani,Trance is Psy,Utopia II,2018,electronic,0svriCSLa2pbwBSDJ9dYll,26
Oliver Koletzki,Subati - Andhim's Electrica Cucar Remix,Noordhoek Remixed,2018,electronic,28MustrkeetS4sdar9Z345,22
Nine Inch Nails,Play the Goddamned Part,Bad Witch,2018,electronic,5wt1PmsOAfMohbdSyBdhMV,27
Alison Wonderland,High,Awake,2018,electronic,5qdPqyF6mc5rJBmQW5ppgA,36
Be Svendsen,Falling,Between a Smile and a Tear,2018,electronic,3Gh71mvjQv0LhKU0Tc7gpX,23
Dapa Deep,This Boy,Seasons,2018,electronic,7u2Gljs2VOa5XSQosAIC2p,22
SONOIO,Thanks for Calling,Fine,2018,electronic,0hPqUnOs02Yh42K3oKzsDc,28
François de Roubaix,Les Amis - Actual Magic Remix,Les Amis (Actual Magic Remix),2018,electronic,54lPGCMFPBDjRBWDjNRdHR,27
DJ Koze,Pick Up - 12'' Extended Disco Version [Mixed],Defected Radio Episode 132 (hosted by Sam Divine),2018,electronic,62gc3kYurtnU7t2ES8BHcF,22
RL Grime,Feel Free,NOVA,2018,electronic,2lRpaXzJt4AcvPEsW1buUg,34
Valeron,Midas - Derun Remix,Aigaio Remixes Chapter I,2018,electronic,0Ghtld7lEznXaalMswLPfE,21
Against All Logic,Rave on U,2012 - 2017,2018,electronic,3GjJsJoZZ9oUAAxpgAtYp9,25
Peces Raros,Visiones Internas,Anestesia,2018,electronic,6IrVrUUdnh2TqZRr8lYUC5,27
Carnage,Overtime (feat. Sebastian Reynoso & KYLE),Battered Bruised & Bloody,2018,electronic,4Bw5PdTSo00f2CRvLr7c3E,30
Landhouse,Last Dance - Original Mix,The Dogon Orchestra,2018,electronic,1gfTLOngRMlE3Nif2WwwWR,23
DjRUM,Sex,Portrait with Firewood,2018,electronic,5g1PPfVJKxaTweGxJhgnue,23
Miscris,Hurts,Hurts,2018,electronic,5gdO947IjBAsbZSMUQofpx,32
KVPV,Black Suit - Original Mix,Black Suit,2018,electronic,6Nq6PozeNmXTVYM7RrAs6n,33
Oliver Schories,Ohm - Ramon Tapia Remix,Blitzbahn Remixed,2018,electronic,6lKQGeVriioBCGUHiEqiNH,21
EURINGER,Random EMO Top Line Generator,EURINGER,2018,electronic,19AE321Ry73c7Rmt3c7SsT,29
Martin Jensen,Pull Up,Pull Up,2018,electronic,3rBMaWZY1jXgVxmUwTi0Vk,26
Boombox Cartel,People I Know,People I Know,2018,electronic,2pvS2qIkOSFlvLkGBAgQ2o,38
Quantic,Amor en Francia - Nicola Cruz Remix,E Ye Ye,2018,electronic,69WOsBl09oq4650UBkLelc,16
Tycho,Jetty,Jetty,2018,electronic,4e0YtDwcwZuf8FCdjaMDWs,32
islandman,Ikaru,Rest in Space,2018,electronic,188mOlgbxTDO66Jh2PN5EI,23
Elfenberg,Gaivota,Continents,2018,electronic,218QscCA8iXsQNX2iunuHZ,21
The Crystal Method,Ghost In The City,The Trip Home,2018,electronic,1aY3V6zFCgnWABjVS18Z1i,26
CRASPORE,Затмение,Затмение,2018,electronic,2JnMGPlIun9hmXjmsc1m9n,30
Jose Solano,Los Jardines Colgantes,Alba,2018,electronic,0z6rZDrsyTBejWPaqZVD5A,22
islandman,Future Days - Hey! Douglas Remix,Future Days (Remixes),2018,electronic,2gKrcGKOIhJNhd74kEcWtx,30
Hooverphonic,Looking For Stars,Looking For Stars,2018,electronic,4HmGYnwkSEwqiC9M9d2NBI,19
Satoshi Tomiie,Bassline,Resonant EP,2018,electronic,0daH2Ftqr4F6rDMQY7Aj9Z,21
WATEVA,Amnesia,Amnesia,2018,electronic,3lyZ3wS81yeUx8V8ORjeeB,26
Solomun,Dre,Customer Is King EP,2018,electronic,0E69kyrQHaG3q6q8UtaiO1,21
Lucky Luke,Out of Touch,Out of Touch,2018,electronic,32BTg5fwJtYnfFBrUFN19S,30
Pejzaż,Bałtyk,Ostatni Dzień Lata,2018,electronic,6xzlsvpK26wuY949R21CgM,26
Grouch in Dub,Back to Reality,Grouch in Dub,2018,electronic,2yA1htGjuEDQsoLy03sDPZ,24
Moby,Mere Anarchy,"Everything Was Beautiful, and Nothing Hurt",2018,electronic,2PpgrrmJ8UjOFWM2v5uWiA,14
LOUTA,TODOS CON EL CELU,ENCHASTRE,2018,electronic,0zwqCbNKpeDxytxPxi2sz6,23
Moby,Like a Motherless Child,"Everything Was Beautiful, and Nothing Hurt",2018,electronic,1hVcWHJTjuRpwAma92a2ti,18
MD DJ,Want it More - Original Mix,Deep House Ibiza,2018,electronic,0gV6RWyUcnPxwpHgEu7DOB,19
Miranda!,Enamorada,The History 2002-2007,2018,electronic,0jCPf46x13oPbKForEV0nd,22
Nick Warren,The Hands Of Strangers,Land Of Dreams,2018,electronic,4y53t9nswFTwG0vOe7OzOk,21
Mick Gordon,The New Colossus,Wolfenstein II: The New Colossus (Original Game Soundtrack),2018,electronic,4OaNqbdAbMCkjjD9QKhQLg,26
Geju,Kairosmind,Water Elements,2018,electronic,0wmsIEMUdPD7NUfS5LzsJ3,21
Leon Vynehall,"Trouble - Parts I, II, & III (Chapter V)",Nothing Is Still,2018,electronic,38LwS4tE7hOdstQtCA1fom,24
RL Grime,Take It Away (Alexander Lewis Remix),"NOVA (The Remixes, Vol. 2)",2018,electronic,6MBAqucA0D96MJYstNeHwD,37
Armen Miran,Jojo In The Stars - Ali Farahani Remix,Lost Found EP (The Remixes),2018,electronic,3owTyzl8OH5oopzZxhSvgI,22
Mick Gordon,Der Zitadelle,Wolfenstein II: The New Colossus (Original Game Soundtrack),2018,electronic,6BwfKDvACMdnYoFTS8O4nQ,26
Nine Inch Nails,Over and Out,Bad Witch,2018,electronic,1J8CqSsS6ErrveimQyCvZa,27
Karma Fields,CODE 10-31,CODE 10-31,2018,electronic,1YljaQqSKeUzYX2WLiN38r,30
Soft Blade,Intro,Zerkalo,2018,electronic,3eV69YtlxKVEvRSwJNyzPh,26
Vladimir Dubyshkin,Belissimo,Cheerful Pessimist,2018,electronic,6AIPf2y0Te8AakuhaVlXQG,22
LOUTA,UACHO (feat. Marilina Bertoldi),ENCHASTRE,2018,electronic,6FJEE7fL0XZb80TYq7nygf,26
MORTEN,Family (feat. Dave East),Family (feat. Dave East),2018,electronic,401APsQhssrPs5Pm90048p,25
GusGus,Don't Know How to Love,Lies Are More Flexible,2018,electronic,5YWKqzLqLcfZgu3nBShURg,17
Ten Walls,Hidden,Hidden,2018,electronic,0mkHIJkxpYeAhLFug0IgCC,23
Pensees,Planetary - Original Mix,Movement,2018,electronic,2BmOKRrrRv6JmsypuCc401,28
Orbital,P.H.U.K.U.,P.H.U.K.U.,2018,electronic,1BCl7QXWC9nwpm4vKCktXJ,22
Lovebirds,Dove Sei - Original Deep Mix,Dove Sei,2018,electronic,06HIzgf7QaglqWUD1clCJ6,21
Be Svendsen,Flint,Between a Smile and a Tear,2018,electronic,1cj3rNifHmHL6KWUQmqIC6,22
Auntie Flo,Isbjørn,Radio Highlife,2018,electronic,4aXOm1VINrpS06azxb7DaW,22
Mark Alow,Kailani,Summer Sol III,2018,electronic,1FzznAOcQWpuO417D9U0QI,17
Holed Coin,Echo - Roderic Remix,Echo,2018,electronic,7kt7oPvzYjzTA7nulE9EMO,19
MD DJ,My Love - Original Mix,Deep House Ibiza,2018,electronic,0oxORnENetMzTDLDS5NUU0,19
Argatu',Sa Rasune-N Tara Noastra,Vol. 2,2018,electronic,7rCJjgNG7fAOroqKZ4wLvG,21
Alvaro Suarez,Passion - Tebra Remix,Passion,2018,electronic,4hgy2jwt1FILpmxDxXIVb8,19
EURINGER,Do You Kiss Your Mama with That Mouth?,EURINGER,2018,electronic,634VMOSVmxhKDbNdvI8ghu,31
Nu,Who Loves The Sun - Edit,Bar 25: Greatest Hits,2018,electronic,4k46rRWlWaimo8oy8nCHcZ,19
Alison Wonderland,Cry,Awake,2018,electronic,0CqGCpNdOktUrsTUEkWozV,36
Dirty Doering,Burning Ham,Euch die Uhren uns die Zeit,2018,electronic,4isvEXQmqDXzpOin4Oh4wu,21
Dean Blunt,NBA,Soul On Fire,2018,electronic,2dZZvLO6OdDwi4rK9vak3r,29
Danito & Athina,Kyra,Kyra,2018,electronic,6e0o8b8I6IVKcOgTYq3wkU,21
Alt8,Amsterdam (Gdwa8),Amsterdam (Gdwa8),2018,electronic,1qpIazDGUBGFuPunGd28pT,20
Dean Blunt,CRUSHED,Soul On Fire,2018,electronic,7s7upFAUfe8FMs2VOG95Fl,27
Quatri (FR),Jana,Jana,2018,electronic,1PR1aispUJaUHnld5tnqvy,22
Keys N Krates,Something Wonderful,Cura,2018,electronic,4zNbp8mu1b56hqKdas7POk,32
ZABO,Ultima,Ultima,2018,electronic,07OkFwUb3oCMV85SBmPF07,28
Die Wilde Jagd,2000 Elefanten,Uhrwald Orange,2018,electronic,2ufkztgsyPMB198a2jCP7F,27
Stavroz,Kasambila,Kasambila,2018,electronic,2dbGtJxDKUsEehUzMbNkZm,22
Mad Zach,Noth,Noth,2018,electronic,035epJwRLJQLXbQ7XtPFEf,31
RL Grime,Era,NOVA,2018,electronic,4JSYn5C2Tgf8foScoMKBwM,30
Traf,Freed From Memories (Cathedral Edit),Freed From Memories,2018,electronic,29xXZaufmPpuDEdI2lZWJU,23
Charlotte Adigéry,Paténipat - Edit,Paténipat (Edit),2018,electronic,55xxgCKNoQv4AeZLtrRWWy,16
Babasonicos,Un Pálpito,Discutible,2018,electronic,3kUYO8UMNxuOCPuERmQYKa,26
ZULI,Trigger Finger,Trigger Finger,2018,electronic,3hNvwpp9IQKuEBFyUuAIGN,21
Morphine,The Other Side - Unders Extended Remix,The Other Side,2018,electronic,2LfiweIpaEUpbcGIQxuOk4,24
Ozoyo,Chiosfruits,Lost Beats,2018,electronic,5OQdIcgjpzw4XsmGnDaxU0,23
KVPV,Problems,Problems,2018,electronic,1HPoVrgKfEMDPO1kyWutxB,29
Jimi Tenor,Mysteria,Order of Nothingness,2018,electronic,0KuQb8txBBN5NxlHGzUYyu,18
Francisca Valenzuela,Ya No Se Trata de Ti,Ya No Se Trata de Ti,2018,electronic,1AJBNdi266U3cJkgxpHOlF,35
Julien Mier,Jasmine Oceans,Stirring Child Spirits,2018,electronic,3XkUCBouaD0NOAjfbi5D95,26
Forest Swords,Crow - DJ-Kicks,Crow (DJ-Kicks),2018,electronic,5kC8W931UhwuKFJ86UOsab,21
Guy Gerber,What To Do,What to Do EP,2018,electronic,4vzaziL73RNSeEUD7TjfWJ,19
Gaullin,Let Me Show You,Wonder,2018,electronic,3Xup2MfX2tkMo1HlkpiPes,25
Jay Ocean,Adventure,Adventure,2018,electronic,4s40xWqqO8U83hZ8rCnLmx,29
Klunsh,Haryu Marka,Sónar 25: An advanced music mixtape by Black Coffee,2018,electronic,3TWQDRvxyBCktOT6zuYDty,20
Death In Vegas,Honey,Honey,2018,electronic,63tjBysMkYOHJMEjEL0ODD,23
Habstrakt,Vibin,Vibin,2018,electronic,0tnFKjEEsjD3AVShRgtIun,30
David Hohme,Fear Less - Hraach Remix - Mixed,"Where My Heart Is, Vol. 1",2018,electronic,1gC67cR9GIUhY5Bvl9czRY,20
Giant Swan,Pax Britannica,Whities 016,2018,electronic,0yJgStMHZSZRw0i1kyF2Ul,21
Javiera Mena,Espejo,Espejo,2018,electronic,0SibPl0V9rpSmaqx4mXzmV,19
Taz & Meeks,Obviously - Mixed,DJ-Kicks (Mount Kimbie) [DJ Mix],2018,electronic,3pyVQshWaFVwvc5KZYFthL,24
Good Times Ahead,I Can’t Hold On,Death To Genres (Vol. 3),2018,electronic,2e6he0ydsChPv44oTVC7CO,28
Against All Logic,Flash in the Pan,2012 - 2017,2018,electronic,7j5SEpMQJVE1C6WqOpsOZL,24
GusGus,Lifetime,Lies Are More Flexible,2018,electronic,4J6tV8auDoaCS1iAnD0IRK,15
Morcheeba,Love Dub,Blaze Away,2018,electronic,3l1DZh65UoxC7GHJ9xQs1n,16
Shinichi Atobe,Heat 1,Heat,2018,electronic,7KtbZxJU9ZdIyJJ4QMzx66,25
JayKode,Careful,Careful,2018,electronic,79kJrZE0piEeYNBfsTskYm,29
Django Django,Swimming at Night,Winter's Beach,2018,electronic,2KjeYJJZok4Ed7AYn8UGau,18
Krovostok,Злые голуби,ЧБ (Deluxe Version),2018,electronic,4rXJaP5cUO0TinLnnq4W0W,30
NUTRONIC,Give Into,Give Into,2018,electronic,7rWR2e3fYmAolBRW98SCLF,23
Roman Flügel,Song With Blue - Mixed,DJ-Kicks (Deetron) [Mixed Tracks],2018,electronic,6onIp0dTiQDAu0wYfagnbe,19
Herobust,WTF - MARAUDA Remix,WTF VIP + Remixes,2018,electronic,113Bna2K6ed4rs3wIcQSPw,33
The Crystal Method,Let's Go Home,The Trip Home,2018,electronic,3QKRieCKFvO0pHjtGK7B7k,22
CA7RIEL,Oh Shit,POVRE,2018,electronic,2wCRcHVTv4MvRGIok61MUG,18
What So Not,Beautiful,Not All the Beautiful Things,2018,electronic,0o7NRqrv7cOZ2T3OoIVUiD,19
Novalima,Malivio Son,Karimba,2018,electronic,6wxHU4Tjd1SeXZkTPz9tAk,13
Stavroz,Perron 11,Kasambila,2018,electronic,7nJYwLx0VjTqF5eCirrUoU,20
Leon Vynehall,English Oak (Chapter VII),Nothing Is Still,2018,electronic,4ZLCnozTsRepUKdsqgD1bX,23
Lookas,Deep Breaths,Deep Breaths,2018,electronic,2rqR1bvEAmLHCNWBvyDt0V,29
Massive Attack,Protection (feat. Tracey Thorn),Beautiful Boy (Original Motion Picture Soundtrack),2018,electronic,22dGaXJazfmudpCVEd4gmJ,23
Soft Blade,Laura,Zerkalo,2018,electronic,0FBW7qZY4pUERFLDk2MCA3,23
DROELOE,Weird Machine,The Choices We Face,2018,electronic,3BAR9huwAw6yCVgwuxw4tM,31
The Crystal Method,Hold on to Something,The Trip Home,2018,electronic,3sTeTGryCQJNqqEkx3uJ6A,25
Argatu',Cine Iubeste Si Lasa,Vol. 4,2018,electronic,66hDznGmCAIDVCWEzUVtiu,23
Boombox Cartel,Whisper,Whisper,2018,electronic,7uqXoZoKZKjuRdNphOQOgU,36
Jon Sable,Housework,Alishan Forest Railway / Housework,2018,electronic,5ovtRPwMmmE5iKTkgI60Bw,23
LOUTA,CHOCOLATE,ENCHASTRE,2018,electronic,1DOZ7HyqUKT3KgnAPapYGT,22
Piotr Bejnar,Pachniesz Owocami (Frivolous Remix),Album Remixes,2018,electronic,7xhE1bnkPwRUyc32nWULpc,23
Tokyo Prose,Brilliant Corners,Wild Grace,2018,electronic,2N7HtBNwnjq0OuJe0JG3NE,27
KILNAMANA,Kill the Kool,Kill the Kool,2018,electronic,5qkRF0huMmD9poqRHV6wmE,24
Miranda!,El Profe,The History 2002-2007,2018,electronic,5BZL2oQz7wERlR6UeVhDa5,22
AL-90,000903,Murmansk-60,2018,electronic,7M3VDzJ9kYHW4zI2eO1z1i,29
Klunsh,Isolated,Anyway / Isolated,2018,electronic,3AnSIpAyOna68XDwGVW5UP,20
The Soul Brothers,Masar,Solstice Sessions,2018,electronic,3wNWwya0HcO0IQOUpPgsqf,21
Novalima,Alcajazz,Afro,2018,electronic,074WIYfdK8F7hr6CKPFreA,15
Tunacola,El Viento Que Nos Lleva a los Dos,"En el Centro de la Fiesta Está el Vacío, Pero en el Centro del Vacío Hay Otra Fiesta",2018,electronic,2NeOGCaTPh9gL5XhVg7vfk,25
JPattersson,Ho Nau,Folks & Fanfare,2018,electronic,7nsdT8CQxPdgcSuQKS6SsD,22
Andre Rizo,Andalus,Ethno World,2018,electronic,5QVIRMs4XNBugg2E71sYBE,16
Manuel Darquart,Drunk Sundays,Dippin & Trippin,2018,electronic,7HARmWLSb1quqaEGNuIudB,23
Peppou,Beliefs - Patryk Molinari Remix,Beliefs,2018,electronic,7c3K3UPe2X7RHLvGx1RfVL,18
Morat,Cuando Nadie Ve,Balas Perdidas,2018,pop,71iAechwVKGu26pahzFL0k,76
Morat,Besos En Guerra,Balas Perdidas,2018,pop,1mlGScrDQqHqmhdIqE8MmA,75
Morat,No Se Va,Balas Perdidas,2018,pop,4khWEpnaijN0G1x019Uzdr,77
Manuel Carrasco,Qué Bonito Es Querer,La Cruz Del Mapa,2018,pop,6uzGmmQ4CuG9HvZktEy0LF,62
Sia,Snowman,Everyday Is Christmas (Deluxe Edition),2018,pop,7uoFMmxln0GPXQ0AcCBXRq,88
Melendi,Destino o casualidad,Destino o casualidad,2018,pop,2sMxswHr9wX7kTUHULvJBJ,71
Lady Gaga,Always Remember Us This Way,A Star Is Born Soundtrack (Without Dialogue),2018,pop,2rbDhOo9Fh61Bbu23T2qCk,81
Lady Gaga,Shallow,A Star Is Born Soundtrack,2018,pop,2VxeLyX666F8uXCJ0dZF8B,81
Billie Eilish,lovely (with Khalid),lovely (with Khalid),2018,pop,0u2P5u6lvoDfwTYjAADbn4,86
Carolina Durante,Perdona (Ahora Sí Que Sí),Perdona (Ahora Sí Que Sí),2018,pop,1AODZVWUeYlsKoFTo2iyEA,57
Morat,Presiento,Balas Perdidas (Edición Especial),2018,pop,2V4hc5gplg7EXlrRUvD4rp,69
Nacho,Báilame - Remix,La Criatura,2018,pop,4l3xGFwoTinvYxsePytOOf,69
Sebastian Yatra,Traicionera,MANTRA,2018,pop,4Ft0391aLVNtCPPseh98lp,71
Ozuna,Solita,Solita,2018,pop,7rwX0O3RlxqqIjQM8evm5E,70
IZAL,Pausa,Autoterapia,2018,pop,2xVrFCODKe7cGjc8nkOINq,56
Piso 21,Te Vi,Te Vi,2018,pop,059bcIhyc2SBwm6sw2AZzd,76
Melendi,Déjala Que Baile (with Alejandro Sanz & Arkano),Ahora,2018,pop,2KK9N6iBAisA0booTu3bGd,60
Drake,God's Plan,Scorpion,2018,pop,6DCZcSspjsKoFjzjrWoCdn,81
Sebastian Yatra,No Hay Nadie Más,MANTRA,2018,pop,3IPJg1sdqLj12kFIndaonN,72
Ozuna,Vaina Loca,Aura,2018,pop,48zFZh27QU5qsrBjn4C2FA,69
Maluma,Felices los 4,F.A.M.E.,2018,pop,1RouRzlg8OKFeqc6LvdxmB,72
Imagine Dragons,Natural,Origins (Deluxe),2018,pop,2FY7b99s15jUprqC0M5NCT,78
Alec Benjamin,Let Me Down Slowly,Narrated For You,2018,pop,2qxmye6gAegTMjLKEBoR3d,83
Raya Real,Ya Es Navidad Popurrí: Ya Es Navidad / Zúmbale a la Pandereta / Ya Vienen los Reyes Magos / Arre Borriquito / Ya Es Navidad,2 Horas de Villancicos Flamencos,2018,pop,5Z6PrTzUHsuVfzbz8Fwre8,53
Sean Paul,No Lie,Mad Love The Prequel,2018,pop,48QmG1dfvMuYLxMPt7KSRA,80
The Weeknd,Call Out My Name,"My Dear Melancholy,",2018,pop,09mEdoA6zrmBPgTEN5qXmN,82
Marshmello,Happier,Happier,2018,pop,7BqHUALzNBTanL6OvsqmC1,81
Ozuna,Llegó la Navidad,Llegó la Navidad,2018,pop,0Biqb9UJEsimAKNSxTuJYM,55
Imagine Dragons,Bad Liar,Origins (Deluxe),2018,pop,2RSHsoi04658QL5xgQVov3,78
Camila Cabello,Havana (feat. Young Thug),Camila,2018,pop,1rfofaqEpACxVEHIZBJe6W,80
ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,Icarus Falls,2018,pop,3e7sxremeOE3wTySiOhGiP,80
The Neighbourhood,Softcore,Hard To Imagine The Neighbourhood Ever Changing,2018,pop,2K7xn816oNHJZ0aVqdQsha,84
Calvin Harris,One Kiss (with Dua Lipa),One Kiss (with Dua Lipa),2018,pop,7ef4DlsgrMEH11cDZd32M6,78
TINI,Consejo de Amor (feat. Morat),Quiero Volver,2018,pop,7GrffUxvaKz4wKmyutin0P,70
girl in red,we fell in love in october,we fell in love in october / October Passed Me By,2018,pop,6IPwKM3fUUzlElbvKw2sKl,83
Jonas Blue,Fast Car,Blue,2018,pop,1SN1vSPsr4V4tIUTR3s8YW,74
Viva Suecia,Amar el Conflicto (todo Lo Que Importa),Amar el Conflicto (todo Lo Que Importa),2018,pop,69WmxTgi8QNP45mKobRDpq,51
Charlie Puth,Attention,Voicenotes,2018,pop,5cF0dROlMOK5uNZtivgu50,81
The Neighbourhood,Reflections,Hard To Imagine The Neighbourhood Ever Changing,2018,pop,2xql0pid3EUwW38AsywxhV,83
Piso 21,Déjala Que Vuelva (feat. Manuel Turizo),Ubuntu,2018,pop,1j6xOGusnyXq3l6IryKF3G,74
The Weeknd,I Was Never There,"My Dear Melancholy,",2018,pop,1cKHdTo9u0ZymJdPGSh6nq,81
Becky G,Bubalu,Bubalu,2018,pop,7dNwJbsT0sg1le5kVugGJb,67
Dani Martín,Dieciocho,Dieciocho,2018,pop,3nN5n70vM1tAMWBDZaRbxS,51
Maka,Cositas del Amor,Dvende,2018,pop,5USqXyZOu6JOb6mx5bk1Tm,51
IZAL,El Pozo,Autoterapia,2018,pop,23mLKL6hhER8DHc6PBIRE2,51
Sinsinati,Indios y Vaqueros,Indios y Vaqueros,2018,pop,3u5GmyJP2MU3tEJgyiAG2T,51
Sia,Santa's Coming for Us,Everyday Is Christmas (Deluxe Edition),2018,pop,1N1ZpYUJc9fwrqk53FGgWv,78
Sebastian Yatra,Como Mirarte,MANTRA,2018,pop,0CXEPVeQDLgDBfvcsQpXq1,66
Dani Fernández,Te esperaré toda la vida,En llamas,2018,pop,6MCPhEshiLRXgdFKqvr478,50
Pedro Capó,Calma - Remix,Calma (Remix),2018,pop,5iwz1NiezX7WWjnCgY5TH4,69
NATTI NATASHA,Amantes de una Noche,Amantes de una Noche,2018,pop,2iCOdoyDmWG3hWkbtH1KB2,65
Rauw Alejandro,T.T.I.,T.T.I.,2018,pop,4gPpYLervKt4cXmhUjpYLj,60
Jonas Blue,Perfect Strangers,Blue,2018,pop,3P3pw6C19j31Rnzgo3JG7o,74
Ozuna,Devuelveme,Aura,2018,pop,5uvucCRBTkxv7VxIDLOqe7,61
ELYELLA,Todo Lo Que Importa,Todo Lo Que Importa,2018,pop,46zO1Ym5n5R0bcizsOk02v,50
Cardi B,I Like It,Invasion of Privacy,2018,pop,58q2HKrzhC3ozto2nDdN4z,74
Ozuna,Ibiza,Aura,2018,pop,1h9P5WJwyvK8OB7O2YiXgp,62
ROSALÍA,PIENSO EN TU MIRÁ - Cap.3: Celos,El Mal Querer,2018,pop,5r8mGKhCDIVWb3AG4hm0l0,58
Sebastian Yatra,Ya No Tiene Novio,Ya No Tiene Novio,2018,pop,7uQmJ1jgNzBpATSoWKSPFu,68
Calum Scott,Dancing On My Own,Only Human (Deluxe),2018,pop,2BOqDYLOJBiMOXShCV1neZ,77
